"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CMCSA","Comcast Corporation","57.94","148323840442.56","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/cmcsa",
"CMCSK","Comcast Corporation","57.6","147453455462.4","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/cmcsk",
"MOC","Command Security Corporation","1.94","18879234.16","n/a","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/moc",
"CBD","Companhia Brasileira de Distribuicao","31.24","8285441560","n/a","1997","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/cbd",
"CONN","Conn&#39;s, Inc.","30.84","1119405987.24","n/a","2003","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/conn",
"TCS","Container Store (The)","20.12","965388021.44","n/a","2013","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tcs",
"CORR","CorEnergy Infrastructure Trust, Inc.","6.98","325405373.38","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/corr",
"COR","CoreSite Realty Corporation","50.41","1110029309.02","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cor",
"OFC","Corporate Office Properties Trust","29.53","2773157427.55","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ofc",
"CXW","Corrections Corporation of America","40.36","4713670068.96","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cxw",
"COSI","Cosi, Inc.","2.59","99223407.64","n/a","2002","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cosi",
"COST","Costco Wholesale Corporation","151.63","66713297650.32","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/cost",
"CCSC","Country Style Cooking Restaurant Chain Co., Ltd.","6.1122","163209584.133","n/a","2010","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ccsc",
"COUP","Coupons.com Incorporated","12.56","1038928195.28","n/a","2014","Consumer Services","Advertising","http://www.nasdaq.com/symbol/coup",
"CRRC","Courier Corporation","24.77","285460948.51","n/a","n/a","Consumer Services","Publishing","http://www.nasdaq.com/symbol/crrc",
"CUZ","Cousins Properties Incorporated","10.5","2310867405","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cuz",
"CBRL","Cracker Barrel Old Country Store, Inc.","151.65","3628056553.65","n/a","1981","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cbrl",
"CEQP","Crestwood Equity Partners LP","5.87","1099743185.12","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ceqp",
"CCI","Crown Castle International Corporation","84.15","28086068849.85","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cci",
"CRWN","Crown Media Holdings, Inc.","4","1438703744","n/a","2000","Consumer Services","Television Services","http://www.nasdaq.com/symbol/crwn",
"CSS","CSS Industries, Inc.","30.7","286809930.1","n/a","n/a","Consumer Services","Consumer: Greeting Cards","http://www.nasdaq.com/symbol/css",
"CTCM","CTC Media, Inc.","3.97","618375799.02","n/a","2006","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/ctcm",
"CUBE","CubeSmart","24.01","3979664174.78","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cube",
"CMLS","Cumulus Media Inc.","2.57","599595952.26","n/a","1998","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cmls",
"CVSL","CVSL Inc.","2.29","78700647.55","n/a","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/cvsl",
"CONE","CyrusOne Inc","31.61","1234769987.18","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cone",
"CYS","CYS Investments, Inc.","8.99","1421449202.17","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cys",
"DJCO","Daily Journal Corp. (S.C.)","185.67","256363109.82","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/djco",
"DRI","Darden Restaurants, Inc.","67.45","8484699538.4","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dri",
"PLAY","Dave & Buster&#39;s Entertainment, Inc.","30.13","1204272839.64","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/play",
"DCT","DCT Industrial Trust Inc","34.98","3088405467.84","n/a","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dct",
"DDR","DDR Corp.","18.85","6801983574.75","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ddr",
"DFRG","Del Frisco&#39;s Restaurant Group, Inc.","20.12","471674085.52","n/a","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dfrg",
"DENN","Denny&#39;s Corporation","11.68","991093026.4","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/denn",
"DEST","Destination Maternity Corporation","14.78","204819835.9","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dest",
"DXLG","Destination XL Group, Inc.","5.04","255522783.6","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dxlg",
"DV","DeVry Education Group Inc.","34.88","2225068448","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/dv",
"DXM","Dex Media, Inc.","4.31","75968659.09","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/dxm",
"DGSE","DGSE Companies, Inc.","1.45","17768076.7","n/a","n/a","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/dgse",
"DRII","Diamond Resorts International, Inc.","32.75","2403638959","n/a","2013","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/drii",
"DRH","Diamondrock Hospitality Company","14.32","2880981157.2","n/a","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/drh",
"DKS","Dick&#39;s Sporting Goods Inc","58.48","6947021365.2","n/a","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/dks",
"DLR","Digital Realty Trust, Inc.","65.84","8933164681.84","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dlr",
"DGI","DigitalGlobe, Inc","34.6","2510091081","n/a","2009","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/dgi",
"DDS","Dillard&#39;s, Inc.","137.86","5678770064.42","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dds",
"DDT","Dillard&#39;s, Inc.","26.24","0","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/ddt",
"DIN","DineEquity, Inc","106.43","2034837830.75","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/din",
"DTV","DIRECTV","86.37","43426955363.34","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/dtv",
"DISCA","Discovery Communications, Inc.","32.15","14121959644.6","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/disca",
"DISCB","Discovery Communications, Inc.","31.49","13832053163.56","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/discb",
"DISCK","Discovery Communications, Inc.","30.65","13463081278.6","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/disck",
"DISH","DISH Network Corporation","70.96","32771434731.44","n/a","1995","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dish",
"BAGR","Diversified Restaurant Holdings, Inc.","4.3","112604955.7","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bagr",
"DG","Dollar General Corporation","75.56","22926071326.44","n/a","2009","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dg",
"DLTR","Dollar Tree, Inc.","81.12","16691240167.68","n/a","1995","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dltr",
"DEI","Douglas Emmett, Inc.","30.32","4405439695.76","n/a","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dei",
"DDE","Dover Downs Gaming & Entertainment Inc","1.17","38498697.9","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/dde",
"DVD","Dover Motorsports, Inc.","2.44","89624759.96","n/a","1996","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/dvd",
"DOVR","Dover Saddlery, Inc.","5","27014515","n/a","2005","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/dovr",
"DWA","Dreamworks Animation SKG, Inc.","24.63","2110458593.52","n/a","2004","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/dwa",
"DSW","DSW Inc.","36.73","3247010271.63","n/a","2005","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dsw",
"DRE","Duke Realty Corporation","22.04","7598206005.56","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dre",
"DNKN","Dunkin&#39; Brands Group, Inc.","47.32","4577937152.88","n/a","2011","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dnkn",
"DLNG","Dynagas LNG Partners LP","19","674310000","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/dlng",
"DX","Dynex Capital, Inc.","8.2","450499045.6","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dx",
"SSP","E.W. Scripps Company (The)","25.41","1154934252.78","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/ssp",
"DEA","Easterly Government Properties, Inc.","16.23","363038791.17","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dea",
"EGP","EastGroup Properties, Inc.","61.05","1966123430.7","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/egp",
"EEI","Ecology and Environment, Inc.","8.83","37995022.01","n/a","1987","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eei",
"DANG","E-Commerce China Dangdang Inc.","8.92","720404934.2","n/a","2010","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/dang",
"EDR","Education Realty Trust Inc.","34.94","1678908578.6","n/a","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/edr",
"EHIC","eHi Car Services Limited","9.9","566177247.9","n/a","2014","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/ehic",
"LOCO","El Pollo Loco Holdings, Inc.","25.63","959086133.5","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/loco",
"EMITF","Elbit Imaging Ltd.","1.281","1766013.501","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/emitf",
"ERI","Eldorado Resorts, Inc.","5.25","243740248.5","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/eri",
"EARN","Ellington Residential Mortgage REIT","16.41","150139586.34","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/earn",
"LONG","eLong, Inc.","16.89","134398020.06","7957254","2004","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/long",
"EMMS","Emmis Communications Corporation","1.9","82781960.7","n/a","1994","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/emms",
"EMMSP","Emmis Communications Corporation","12.55","16703937.05","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/emmsp",
"NYNY","Empire Resorts, Inc.","4.73","220811682.63","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/nyny",
"ESRT","Empire State Realty Trust, Inc.","18.84","5086913529.84","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/esrt",
"EGL","Engility Holdings, Inc.","30.15","1104993520.2","n/a","2015","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/egl",
"ENG","ENGlobal Corporation","1.56","43712962.8","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eng",
"EBF","Ennis, Inc.","13.51","347839754.36","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ebf",
"ETM","Entercom Communications Corporation","12.25","477776276.25","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/etm",
"EVC","Entravision Communications Corporation","6.4","559967571.2","n/a","2000","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/evc",
"EVI","EnviroStarm, Inc.","2.9745","20921835.834","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/evi",
"EPR","EPR Properties","60.72","3463580646.24","n/a","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/epr",
"EQC","Equity Commonwealth","26.61","3452211042.78","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqc",
"EQCO","Equity Commonwealth","24.29","0","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqco",
"ELS","Equity Lifestyle Properties, Inc.","55.14","4645001043.9","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/els",
"EQY","Equity One, Inc.","26.93","3486225546.77","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqy",
"EQR","Equity Residential","78.31","28489044638.07","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqr",
"EROS","Eros International PLC","17.1","981292135.5","n/a","2013","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/eros",
"ESS","Essex Property Trust, Inc.","229.15","14923577299.15","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ess",
"DEG","Etablissements Delhaize Freres et Cie &quot;Le Lion&quot; S.A.","23.09","9386203497.88","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/deg",
"EVLV","EVINE Live Inc.","6.74","381218504.66","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/evlv",
"EXL","Excel Trust, Inc.","14.06","892033620.86","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/exl",
"EXPE","Expedia, Inc.","97.98","12416026187.88","n/a","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/expe",
"EXPO","Exponent, Inc.","89.08","1146546363.92","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/expo",
"EXPR","Express, Inc.","16.61","1401664465.63","n/a","2010","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/expr",
"STAY","Extended Stay America, Inc.","19.65","4018764257.25","n/a","2013","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/stay",
"EXR","Extra Space Storage Inc","67.87","7899593317.22","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/exr",
"EZPW","EZCORP, Inc.","9.52","493431300.88","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ezpw",
"FWM","Fairway Group Holdings Corp.","6.83","297706279.05","n/a","2013","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/fwm",
"FDO","Family Dollar Stores, Inc.","79.24","9068838759.12","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/fdo",
"DAVE","Famous Dave&#39;s of America, Inc.","28.2","198781151.4","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dave",
"FPI","Farmland Partners Inc.","11.88","91853249.4","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fpi",
"FAST","Fastenal Company","41.05","12129976114.95","n/a","1987","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fast",
"FRT","Federal Realty Investment Trust","148.45","10195221785.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/frt",
"FCH","FelCor Lodging Trust Incorporated","11.94","1490978199.24","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fch",
"FCH^A","FelCor Lodging Trust Incorporated","26.24","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fch^a",
"FGP","Ferrellgas Partners, L.P.","24.13","1995976170.6","n/a","1994","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fgp",
"FRGI","Fiesta Restaurant Group, Inc.","60.77","1630042157.03","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frgi",
"FCFS","First Cash Financial Services, Inc.","47.97","1358393641.02","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fcfs",
"FR","First Industrial Realty Trust, Inc.","21.38","2367147184.02","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fr",
"FPO","First Potomac Realty Trust","11.93","701465961.84","n/a","2003","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fpo",
"FIVE","Five Below, Inc.","35.91","1954268739.36","n/a","2012","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/five",
"OAKS","Five Oaks Investment Corp.","10.62","156313125","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/oaks",
"BDL","Flanigan&#39;s Enterprises, Inc.","31.47","58491621.09","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bdl",
"FL","Foot Locker, Inc.","62.59","8740692811.51","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fl",
"FCE/A","Forest City Enterprises Inc","25.52","0","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/fce/a",
"FCE/B","Forest City Enterprises Inc","25.51","0","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/fce/b",
"FORR","Forrester Research, Inc.","36.39","656951872.32","n/a","1996","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/forr",
"FRAN","Francesca&#39;s Holdings Corporation","17.61","744864839.13","n/a","2011","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fran",
"FC","Franklin Covey Company","18.64","315434374.8","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/fc",
"FSP","Franklin Street Properties Corp.","12.92","1294421272.6","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fsp",
"FRED","Fred&#39;s, Inc.","17.01","627930528.75","n/a","1992","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/fred",
"FRS","Frisch&#39;s Restaurants, Inc.","27.11","139117106.69","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frs",
"FTD","FTD Companies, Inc.","29.24","856497758.36","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ftd",
"FCN","FTI Consulting, Inc.","37.85","1565947383.9","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/fcn",
"FLL","Full House Resorts, Inc.","1.46","27559954.26","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/fll",
"GK","G&K Services, Inc.","73.28","1460899234.56","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/gk",
"GAIA","Gaiam, Inc.","7.4","181218659.2","n/a","1999","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/gaia",
"GME","Gamestop Corporation","38.2","4116764836.6","n/a","2002","Consumer Services","Electronics Distribution","http://www.nasdaq.com/symbol/gme",
"GLPI","Gaming and Leisure Properties, Inc.","37.25","4233922723.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/glpi",
"GCI","Gannett Co., Inc.","37.39","8517704814.31","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/gci",
"GPS","Gap, Inc. (The)","42.52","17806153082.28","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gps",
"IT","Gartner, Inc.","83.31","7291496809.08","n/a","1993","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/it",
"GLOG","GasLog LP.","19.45","1565656905.55","n/a","2012","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glog",
"GLOP","GasLog Partners LP","23.95","578265948.2","n/a","2014","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glop",
"GMT","GATX Corporation","58.41","2587563000","n/a","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/gmt",
"GKNT","Geeknet, Inc.","7.98","53692376.64","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gknt",
"GFN","General Finance Corporation","8.17","211185668.23","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfn",
"GFNCP","General Finance Corporation","107.01","0","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfncp",
"GFNSL","General Finance Corporation","27.0201","0","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfnsl",
"GGP","General Growth Properties, Inc.","30.04","26598582062.68","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ggp",
"GGP^A","General Growth Properties, Inc.","25.67","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ggp^a",
"GCO","Genesco Inc.","71.73","1727119100.34","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gco",
"G","Genpact Limited","23.16","5096935564.08","n/a","2007","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/g",
"GEO","Geo Group Inc (The)","44.46","3299041149.3","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/geo",
"GOOD","Gladstone Commercial Corporation","18.65","380341852.25","n/a","2003","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/good",
"GOODN","Gladstone Commercial Corporation","25.7699","0","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodn",
"GOODO","Gladstone Commercial Corporation","25.3951","29204365","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodo",
"GOODP","Gladstone Commercial Corporation","25.7","25700000","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodp",
"LAND","Gladstone Land Corporation","12.1","93819975.7","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/land",
"ENT","Global Eagle Entertainment Inc.","13.46","1035508233.06","n/a","2011","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ent",
"GSOL","Global Sources Ltd.","5.8","172944400","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/gsol",
"GSAT","Globalstar, Inc.","3.3","3311295117.9","n/a","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/gsat",
"GOGO","Gogo Inc.","19.06","1626058518.14","n/a","2013","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/gogo",
"GLNG","Golar LNG Limited","33.38","3114354000","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glng",
"GMLP","Golar LNG Partners LP","27.38","1686961941.26","n/a","2011","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/gmlp",
"GTIM","Good Times Restaurants Inc.","7.27","68694753.44","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/gtim",
"GMAN","Gordmans Stores, Inc.","7.85","153676490.55","n/a","2010","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gman",
"GPX","GP Strategies Corporation","36.63","628413254.37","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/gpx",
"GHC","Graham Holdings Company","1049.59","5094989050.94","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ghc",
"GPT","Gramercy Property Trust Inc.","28.45","1337266332.05","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/gpt",
"LOPE","Grand Canyon Education, Inc.","44.09","2075116219.58","n/a","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/lope",
"GTN","Gray Television, Inc.","14.1","829125599.4","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/gtn",
"GTN/A","Gray Television, Inc.","11.99","0","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/gtn/a",
"AJX","Great Ajax Corp.","14.81","234742483.89","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ajx",
"TV","Grupo Televisa S.A.","34.54","19978483182.68","n/a","1993","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/tv",
"GYRO","Gyrodyne Company of America, Inc.","4.402","6526757.36","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/gyro",
"HRB","H&R Block, Inc.","32.15","8849227926.05","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/hrb",
"HBI","Hanesbrands Inc.","34.14","13683500213.82","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/hbi",
"HASI","Hannon Armstrong Sustainable Infrastructure Capital, Inc.","18.43","504442351.17","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hasi",
"HTS","Hatteras Financial Corp","18.25","1766427373.25","n/a","2008","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hts",
"HVT","Haverty Furniture Companies, Inc.","24.07","545159095.21","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hvt",
"HVT/A","Haverty Furniture Companies, Inc.","24.15","0","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hvt/a",
"HCOM","Hawaiian Telcom Holdco, Inc.","27.5","293853780","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/hcom",
"HCP","HCP, Inc.","43.99","20300898910.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hcp",
"HDS","HD Supply Holdings, Inc.","31.51","6215556033.18","n/a","2013","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/hds",
"HCN","Health Care REIT, Inc.","77.83","27248600935.55","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hcn",
"HR","Healthcare Realty Trust Incorporated","27.95","2784338165.05","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hr",
"HTA","Healthcare Trust of America, Inc.","28.18","3527292854.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hta",
"HMNY","Helios and Matheson Analytics Inc","2.5","5826095","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/hmny",
"HMTV","Hemisphere Media Group, Inc.","13.1","591149145.9","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/hmtv",
