,MFI,timestamp
GCL.TO,39.913,1434398340
SNN,45.33,1434398340
BBEPP,20.316,1434398340
LND,,1434398340
SHIP,,1434398340
SSL,38.603,1434398340
BTI,54.884,1434398340
VNQI,44.874,1434398340
GGZ,,1434398340
RGRE,,1434398340
RDVY,,1434398340
EMCF,35.839,1434398340
EMCG,,1434398340
VNRCP,,1434398340
IVH,,1434398340
PSO,39.943,1434398340
IGTE,57.938,1434398340
EVAL,,1434398340
SWU,55.884,1434398340
PAGG,,1434398340
APF,,1434398340
SENEB,,1434398340
DVHL,,1434398340
HCAP,59.227,1434398340
CWAY,20.456,1434398340
HOT-UN.TO,62.119,1434398340
ESLT,,1434398340
ZMLP,,1434398340
DIV.TO,,1434398340
MBA.TO,,1434398340
EEMA,,1434398340
EEML,,1434398340
RVT,43.93,1434398340
ELS,57.158,1434398340
INC-UN.TO,,1434398340
ETF,,1434398340
TSLX,55.389,1434398340
CGO,52.898,1434398340
IF,,1434398340
IFN,61.292,1434398340
IFGL,74.182,1434398340
EGT,,1434398340
NWH-UN.TO,40.856,1434398340
PLZ-UN.TO,,1434398340
AOS.V,,1434398340
GJV,,1434398340
GUD.TO,38.557,1434398340
RDK.TO,,1434398340
VIDI,65.6338,1434398340
NMFC,59.672,1434398340
GGT,,1434398340
SPP.V,,1434398340
PANW,55.792,1434398340
BICK,,1434398340
ARW,51.326,1434398340
NPWZ,23.9995,1434398340
FEO,,1434398340
CIF,,1434398340
FGB,,1434398340
MLVF,40.227,1434398340
DCA,,1434398340
PTNR,,1434398340
EMF,,1434398340
FEMB,,1434398340
RDI.TO,,1434398340
VUSE,,1434398340
FTCS,,1434398340
SOR,62.188,1434398340
CMCT,,1434398340
TAJ.V,,1434398340
G,48.652,1434398340
GPM,,1434398340
ECF,,1434398340
GQM.TO,,1434398340
AOD,35.875,1434398340
PEM.V,,1434398340
IX,55.638,1434398340
DXA.V,,1434398340
MELR,,1434398340
COL.V,,1434398340
CWQ.V,,1434398340
PEG.TO,,1434398340
ARTX,51.224,1434398340
VHI,35.781,1434398340
NRM.V,,1434398340
PFM.V,,1434398340
EMCB,,1434398340
AAA.TO,,1434398340
CORT,40.88,1434398340
CLC,52.152,1434398340
PP.V,,1434398340
VONV,,1434398340
PPHMP,,1434398340
RRI.V,,1434398340
MFM.V,,1434398340
LONG,46.157,1434398340
RUK,49.349,1434398340
DRX.TO,,1434398340
DWAT,,1434398340
PSH.V,,1434398340
RVV.V,,1434398340
EBY.V,,1434398340
DGRS,,1434398340
EGOV,57.21,1434398340
CFA,,1434398340
TAE.V,,1434398340
ELY,57.842,1434398340
CHN.V,,1434398340
QAT,,1434398340
SSE.V,,1434398340
PJS,,1434398340
IPDN,,1434398340
MLR.V,,1434398340
GLSO,,1434398340
CHXF,,1434398340
ETF.V,,1434398340
JCE,51.709,1434398340
QINC,,1434398340
IID,,1434398340
NFJ,46.151,1434398340
OXLCN,,1434398340
ENL.TO,,1434398340
SEW.V,,1434398340
AIRR,,1434398340
HOVNP,,1434398340
PCF,,1434398340
OGCP,,1434398340
PVX.V,,1434398340
TKF,,1434398340
FMY,46.928,1434398340
PSCC,69.024,1434398340
EXG,46.181,1434398340
UVN.V,,1434398340
SNY,61.773,1434398340
LAS-A.TO,,1434398340
VWOB,18.396,1434398340
GIM,31.386,1434398340
DPSI,,1434398340
TS-B.TO,40.726,1434398340
ZIONW,,1434398340
ABCD,18.122,1434398340
CAF,41.513,1434398340
JHX,,1434398340
GSVC,46.948,1434398340
FAV,,1434398340
GULF,,1434398340
PRFZ,49.828,1434398340
VTWV,,1434398340
FMCKI,,1434398340
EDN,41.385,1434398340
SNGX,25.9,1434398340
NYV,,1434398340
GCH,67.235,1434398340
FMAO,,1434398340
RIT,33.58,1434398340
NL,32.873,1434398340
DGRW,,1434398340
LAM.TO,,1434398340
DDT,,1434398340
RIVR,59.492,1434398340
STZ-B,,1434398340
MFG,47.606,1434398340
IRDMB,,1434398340
BTO,56.463,1434398340
NW.V,,1434398340
MST-UN.TO,54.561,1434398340
SOUL,,1434398340
FOF,56.775,1434398340
WEB.V,,1434398340
GMV.V,,1434398340
ARD.V,,1434398340
MAE.V,,1434398340
APB,,1434398340
FTHI,,1434398340
NCT-PD,,1434398340
IFEU,,1434398340
DGRE,,1434398340
GROG,,1434398340
DDF,,1434398340
GBDC,44.721,1434398340
FSD,55.561,1434398340
BW.V,,1434398340
BCS-P,45.424,1434398340
SCD,54.592,1434398340
CORR,54.935,1434398340
LDF,,1434398340
ZTR,40.73,1434398340
GNH.V,,1434398340
ARCC,51.055,1434398340
CHN,,1434398340
ETG,,1434398340
SSV.V,,1434398340
STVI,,1434398340
EFT,49.902,1434398340
ABE.V,,1434398340
PGRE,51.344,1434398340
NDP,60.004,1434398340
WAFDW,,1434398340
NGH.V,,1434398340
GHDC,,1434398340
HEQ,46.853,1434398340
ARU,19.091,1434398340
FTGC,,1434398340
COMT,,1434398340
PSCF,,1434398340
TPNL,,1434398340
MSD,36.998,1434398340
GGM,71.0095,1434398340
RNK.V,,1434398340
BLUU,,1434398340
SCQ,,1434398340
BRS.V,,1434398340
VGI,,1434398340
ESV.V,,1434398340
IFNA,,1434398340
FPF,36.394,1434398340
HOTRW,,1434398340
LHC.V,,1434398340
KFI,,1434398340
CTV,67.7195,1434398340
SP,55.655,1434398340
VQS.V,,1434398340
OGF-UN.TO,,1434398340
ELA,,1434398340
GAB,53.205,1434398340
WHLRW,,1434398340
BCX,41.607,1434398340
JFC,,1434398340
EOS,59.764,1434398340
MGG.V,,1434398340
EMIS,,1434398340
GLO,49.072,1434398340
MSF,5.622,1434398340
JEC.TO,,1434398340
NPA.V,,1434398340
IDG.TO,,1434398340
CEA,47.058,1434398340
YDIV,,1434398340
BYFC,,1434398340
CHW,69.615,1434398340
FOE,67.243,1434398340
LTRE,59.227,1434398340
CHCI,,1434398340
KBL.TO,,1434398340
WOOD,,1434398340
GLV,61.776,1434398340
MGW.V,,1434398340
GTN-A,,1434398340
DHF,59.478,1434398340
CSF,,1434398340
VIA,31.287,1434398340
FNMA,46.729,1434398340
MOG-B,,1434398340
ETX.TO,,1434398340
HMX.V,,1434398340
SBNA,90.442,1434398340
FDIV,,1434398340
EMMSP,,1434398340
JHI,,1434398340
MTU,54.981,1434398340
RGT,,1434398340
YGRO,53.621,1434398340
EVF,25.501,1434398340
BFR,63.263,1434398340
MSEX,52.098,1434398340
GRR,,1434398340
EMDI,,1434398340
QBR-A.TO,,1434398340
HDB,42.31,1434398340
TCK-A.TO,,1434398340
PIC-A.TO,,1434398340
MHNB,41.308,1434398340
FIF,49.588,1434398340
GMZ,62.698,1434398340
CSQ,71.705,1434398340
ODN.V,,1434398340
PCI,46.449,1434398340
GMLP,32.857,1434398340
GHY,38.632,1434398340
MSP,,1434398340
BSR.V,,1434398340
MCR,72.951,1434398340
CHSCP,,1434398340
MXE,,1434398340
MBSD,,1434398340
NUX.TO,,1434398340
PCN,,1434398340
FORTY,,1434398340
CAFN,,1434398340
REO.V,,1434398340
CXEE,,1434398340
CPS.V,,1434398340
FTSL,,1434398340
MMT,58.242,1434398340
TVE,,1434398340
EMIF,26.84,1434398340
RIF,,1434398340
MHM,,1434398340
PRGB,,1434398340
JDD,46.584,1434398340
CEFL,,1434398340
GCE,,1434398340
ALG.V,,1434398340
GER,46.221,1434398340
RQI,67.042,1434398340
TCBIW,,1434398340
STWC,,1434398340
FULL,25.28,1434398340
CBAY,46.039,1434398340
BDMS,,1434398340
TVC,24.785,1434398340
NSBC,,1434398340
WEIN,,1434398340
WFS.TO,,1434398340
TROVW,,1434398340
GJO,,1434398340
SEB,31.834,1434398340
GARS,26.077,1434398340
VBF,,1434398340
QRRY,,1434398340
GNKWF,,1434398340
OXLCO,,1434398340
EQS,,1434398340
CRC,56.613,1434398340
GAINO,,1434398340
PBCO,,1434398340
FDNB,,1434398340
GDL,,1434398340
DLBS,,1434398340
Q-B.V,,1434398340
BIB,52.651,1434398340
FTSM,,1434398340
VBND,43.0579,1434398340
TFG,,1434398340
QYLD,,1434398340
DSLV,,1434398340
EMQ,,1434398340
ELB,,1434398340
FEN,53.134,1434398340
BLH,,1434398340
OSM,,1434398340
AYN,,1434398340
CIZN,71.226,1434398340
SPE,10.494,1434398340
BMO-PM.TO,,1434398340
MCN,,1434398340
CLA,,1434398340
PMM,58.896,1434398340
CRED,50.488,1434398340
PAI,28.196,1434398340
RGRC,,1434398340
EMD,68.123,1434398340
NRO,,1434398340
JLS,73.869,1434398340
CFC-PB,43.38,1434398340
CTF,66.21,1434398340
POW-PD.TO,,1434398340
BPK,,1434398340
TQQQ,51.507,1434398340
CJT-A.TO,,1434398340
XIV,48.238,1434398340
BSD-UN.TO,,1434398340
FBI.V,,1434398340
RGRA,,1434398340
HFBL,17.068,1434398340
VLT,,1434398340
PCO.V,,1434398340
WCM-B.TO,,1434398340
NCC-B.TO,,1434398340
CSY.TO,,1434398340
LMBS,,1434398340
VMBS,,1434398340
GNMA,,1434398340
VTIP,47.836,1434398340
SGF,,1434398340
ICLDW,,1434398340
DGLD,,1434398340
NWBOW,,1434398340
BNS-PP.TO,,1434398340
HYZD,,1434398340
SPLX,,1434398340
TEI,60.366,1434398340
VGIT,,1434398340
BST,42.538,1434398340
BIF,,1434398340
TRTLU,,1434398340
GHC,54.104,1434398340
SOHOL,,1434398340
ZMU.TO,,1434398340
TCRD,67.457,1434398340
CHSCO,,1434398340
FULLL,,1434398340
PSF,,1434398340
MFC-PB.TO,,1434398340
KYN,51.147,1434398340
ETY,52.498,1434398340
VTRB,59.628,1434398340
TPZ,,1434398340
GOF,29.194,1434398340
ETJ,65.259,1434398340
AIB,,1434398340
MIN,64.471,1434398340
SIVBO,,1434398340
DHG,,1434398340
DMO,53.668,1434398340
TCCA,,1434398340
TPVG,34.708,1434398340
KF,,1434398340
UNAM,,1434398340
YPRO,,1434398340
AEH,62.057,1434398340
FTT,,1434398340
X.TO,67.29,1434398340
GAINP,,1434398340
POW-PC.TO,,1434398340
SKOR,,1434398340
GDV-PA,,1434398340
MTS,,1434398340
CTY,49.667,1434398340
GLADO,,1434398340
MIW,,1434398340
INB,54.399,1434398340
EQB.TO,,1434398340
GJP,,1434398340
AWF,54.998,1434398340
OSBCP,,1434398340
IGR,68.534,1434398340
BAC-PL,,1434398340
FT,,1434398340
EOI,56.042,1434398340
MWG,,1434398340
MGU,,1434398340
BNJ,,1434398340
IIM,54.64,1434398340
EAD,32.988,1434398340
TLI,,1434398340
MXF,,1434398340
SWH,,1434398340
JEQ,,1434398340
NBW,40.066,1434398340
DSL,56.792,1434398340
DRA,75.274,1434398340
GEB,59.241,1434398340
FEI,54.973,1434398340
LAQ,,1434398340
PHD,45.351,1434398340
ARDC,74.129,1434398340
KMM,56.378,1434398340
ISL,,1434398340
FSFR,55.55,1434398340
AINV,52.572,1434398340
MWO,,1434398340
NHS,,1434398340
HDLV,46.978,1434398340
JTD,38.878,1434398340
SGL,79.612,1434398340
AVK,68.961,1434398340
BTZ,37.482,1434398340
TROVU,,1434398340
ACP,30.93,1434398340
SBW,77.862,1434398340
EHI,35.744,1434398340
VNO-PI,,1434398340
FFC,,1434398340
MCI,,1434398340
VVR,57.381,1434398340
WFC-PJ,61.363,1434398340
LCM,,1434398340
DNI,,1434398340
ISM,,1434398340
PKO,52.912,1434398340
PSAU,,1434398340
RNP,54.684,1434398340
CHSCN,,1434398340
EVV,56.76,1434398340
ZIV,36.248,1434398340
GHI,55.614,1434398340
HPI,50.873,1434398340
MZA,,1434398340
FAX,39.108,1434398340
JPI,38.511,1434398340
EVP,,1434398340
FCO,38.27,1434398340
NUIN,,1434398340
HIO,73.033,1434398340
UTF,46.447,1434398340
MCA,43.051,1434398340
GDO,,1434398340
ARMF,36.828,1434398340
WEA,,1434398340
EVJ,,1434398340
HPF,,1434398340
CXE,,1434398340
PMO,57.655,1434398340
GIC.V,,1434398340
JPC,49.595,1434398340
IGI,65.262,1434398340
LOR,,1434398340
QQQC,,1434398340
GYB,14.029,1434398340
ENX,,1434398340
HYT,42.199,1434398340
JMT,,1434398340
CTU,45.9669,1434398340
BOI,30.922,1434398340
NMY,,1434398340
AIF,,1434398340
KYE,51.453,1434398340
SPXX,,1434398340
PHT,57.228,1434398340
STPP,,1434398340
ETO,40.556,1434398340
BME,28.914,1434398340
SZC,49.751,1434398340
NIQ,,1434398340
MVF,,1434398340
NAN,43.064,1434398340
EDD,46.249,1434398340
NXR,,1434398340
SCAI,47.177,1434398340
CTX,,1434398340
SLRA,,1434398340
MFM,35.784,1434398340
MMD,,1434398340
CIK,,1434398340
BZM,,1434398340
GS-PK,25.416,1434398340
CEV,,1434398340
OXLC,,1434398340
HTR,28.958,1434398340
XTD.TO,,1434398340
HBANP,,1434398340
CRDT,,1434398340
ELU,,1434398340
GF,59.726,1434398340
GNT,31.097,1434398340
CTW,62.807,1434398340
BJZ,,1434398340
CMK,,1434398340
WIW,38.426,1434398340
JHS,,1434398340
CBA,56.745,1434398340
EUFN,,1434398340
CMU,,1434398340
NBO,,1434398340
DSM,64.332,1434398340
BGB,,1434398340
IEUS,,1434398340
RIT-UN.TO,,1434398340
EVT,,1434398340
NNY,,1434398340
BCE-PH.TO,,1434398340
BLW,33.348,1434398340
ESTE,,1434398340
ERH,38.481,1434398340
NJV,,1434398340
DCUC,42.745,1434398340
KFH,24.3395,1434398340
WIA,45.505,1434398340
ELJ,,1434398340
KEF,,1434398340
HNW,50.206,1434398340
EVG,36.852,1434398340
ESBK,,1434398340
HYND,,1434398340
HJV,,1434398340
NCV,43.853,1434398340
MUH,35.593,1434398340
NTC,62.795,1434398340
PDT,,1434398340
MHY,53.86,1434398340
NCB,,1434398340
JOF,22.352,1434398340
CEM,58.972,1434398340
ERC,48.524,1434398340
JTP,50.005,1434398340
MWR,40.002,1434398340
IQI,44.878,1434398340
JMM,,1434398340
NQP,51.15,1434398340
SUGR,,1434398340
JBN,,1434398340
JQC,65.725,1434398340
IBB,54.311,1434398340
LDP,55.648,1434398340
CTR,58.721,1434398340
TCPC,52.231,1434398340
GGN,37.351,1434398340
DPG,55.999,1434398340
PGP,27.2053,1434398340
HGH,,1434398340
PGZ,60.254,1434398340
IRT,36.768,1434398340
CZWI,,1434398340
DTK,63.474,1434398340
KST,,1434398340
EMI,,1434398340
ESD,46.376,1434398340
VMM,,1434398340
ADRD,,1434398340
BPOPM,,1434398340
DXKW,,1434398340
HYB,,1434398340
KRO,39.771,1434398340
LOOK,,1434398340
SLC.V,,1434398340
FISI,47.649,1434398340
TGO.TO,,1434398340
CPIX,53.893,1434398340
IHC,73.138,1434398340
AMG,38.781,1434398340
QE.V,,1434398340
KRN.TO,,1434398340
OMN,53.589,1434398340
MO,46.912,1434398340
SQNS,5.513,1434398340
HTS,56.48,1434398340
MAL.TO,,1434398340
EPO.V,,1434398340
NCF.TO,,1434398340
ASC,47.269,1434398340
PSBH,,1434398340
VCLT,29.635,1434398340
NHF,53.231,1434398340
DTQ,37.125,1434398340
HYI,54.132,1434398340
VGM,,1434398340
SRV,64.714,1434398340
EMZ,,1434398340
SKYY,,1434398340
EVM,54.813,1434398340
NKG,,1434398340
VKI,60.684,1434398340
IRL,,1434398340
EIP,,1434398340
HPS,56.69,1434398340
PFO,27.564,1434398340
CXH,,1434398340
PNF,,1434398340
JHP,48.879,1434398340
NBB,,1434398340
MIE,23.368,1434398340
CIO,39.505,1434398340
NMI,,1434398340
FBPI,,1434398340
NXP,36.518,1434398340
USATP,,1434398340
NCZ,49.87,1434398340
NXJ,,1434398340
DMF,,1434398340
CCA,,1434398340
NNC,53.926,1434398340
BGH,,1434398340
MAV,41.146,1434398340
MGF,,1434398340
GJH,,1434398340
OGS,50.331,1434398340
HVT-A,,1434398340
BFY,,1434398340
EIM,49.436,1434398340
MUI,,1434398340
JPS,35.413,1434398340
PMF,,1434398340
EDF,37.525,1434398340
VTN,,1434398340
VFL,,1434398340
GUT,,1434398340
NRK,71.381,1434398340
BHK,,1434398340
PMX,37.179,1434398340
NMT,,1434398340
FV,53.639,1434398340
NQI,,1434398340
MFT,,1434398340
EIV,36.021,1434398340
MMU,,1434398340
NXZ,60.746,1434398340
VTA,68.53,1434398340
CELGZ,,1434398340
AKP,,1434398340
DXB,,1434398340
PSCU,,1434398340
FPT,,1434398340
IPB,,1434398340
MHNC,31.785,1434398340
BAF,,1434398340
BIE,8.561,1434398340
BSE,,1434398340
NVG,,1434398340
PNQI,,1434398340
KTF,,1434398340
BBO.TO,,1434398340
MAB,,1434398340
PML,44.062,1434398340
NEA,,1434398340
JPW,,1434398340
ISD,56.282,1434398340
XYM.TO,,1434398340
AGZD,,1434398340
HLAN,,1434398340
CTQ,,1434398340
NXQ,38.482,1434398340
NA-PM.TO,,1434398340
WN-PD.TO,,1434398340
GDF,81.342,1434398340
EDI,13.496,1434398340
FLGE,,1434398340
FLC,52.597,1434398340
MYJ,,1434398340
BFO,,1434398340
FIEU,,1434398340
DSU,70.063,1434398340
BXMX,55.251,1434398340
BPOPN,,1434398340
VNO-PG,,1434398340
PYN,52.436,1434398340
EMJ,,1434398340
BQH,,1434398340
MYI,,1434398340
SBI,,1434398340
VGLT,,1434398340
PNI,64.462,1434398340
NPI,,1434398340
NAZ,,1434398340
NUM,,1434398340
TYG,53.192,1434398340
PSCI,,1434398340
AVV,,1434398340
MVT,38.753,1434398340
FLAT,,1434398340
KDUS,,1434398340
PFH,,1434398340
LBF,87.453,1434398340
BFZ,,1434398340
NPP,38.261,1434398340
CEN,46.111,1434398340
NPM,,1434398340
NPT,,1434398340
PCQ,80.065,1434398340
JBK,,1434398340
NEN,,1434398340
JRI,27.713,1434398340
MYN,76.516,1434398340
ETX,,1434398340
SRF,20.65,1434398340
NUW,15.547,1434398340
MUS,55.297,1434398340
GCV,,1434398340
DBL,41.14,1434398340
NZH,33.662,1434398340
VIIZ,,1434398340
MUA,,1434398340
GSKNF,,1434398340
MRKT,50.748,1434398340
POW.TO,64.568,1434398340
SQBK,41.088,1434398340
TTGT,45.345,1434398340
CRJ.TO,,1434398340
CBRL,46.605,1434398340
EXH,46.615,1434398340
HII,58.999,1434398340
QGEN,56.595,1434398340
CPLP,42.183,1434398340
ARG,62.521,1434398340
RGC,50.521,1434398340
C,50.684,1434398340
YPF,44.917,1434398340
HEI,49.024,1434398340
ENDP,54.784,1434398340
FGP,41.28,1434398340
ENP.V,,1434398340
SCL,58.43,1434398340
CYOU,32.339,1434398340
PKK.V,,1434398340
HIE,54.773,1434398340
VXUS,58.915,1434398340
EVY,,1434398340
MGIC,24.259,1434398340
EGRW,,1434398340
EIX,54.24,1434398340
DTYS,,1434398340
FCEL,49.17,1434398340
GLDI,100.0,1434398340
PTY,61.883,1434398340
PH,61.085,1434398340
NBH,13.129,1434398340
GLAD,62.108,1434398340
BMY,59.273,1434398340
HTD,66.952,1434398340
NAD,33.016,1434398340
NYH,,1434398340
ABCB,49.777,1434398340
POW-PE.TO,,1434398340
DUC,,1434398340
QTEC,,1434398340
VRX,51.81,1434398340
MYD,60.277,1434398340
MNP,,1434398340
LEDS,,1434398340
VERF,,1434398340
NVX,,1434398340
FEUZ,,1434398340
L,44.862,1434398340
SSI.V,,1434398340
FGL,61.521,1434398340
KT,68.048,1434398340
RPT,62.044,1434398340
MFL,,1434398340
MHD,,1434398340
ALN,25.682,1434398340
JTC.V,,1434398340
FPL,65.28,1434398340
HUBG,54.321,1434398340
CEF,57.043,1434398340
PXLW,46.002,1434398340
WHF,53.753,1434398340
MUE,,1434398340
ATI,52.974,1434398340
BWG,61.0,1434398340
ACTL,,1434398340
BMRC,59.94,1434398340
BUI,59.725,1434398340
MEN,55.196,1434398340
CHMT,47.755,1434398340
EIA,,1434398340
MPA,,1434398340
HQY,51.086,1434398340
DMB,,1434398340
GFY,,1434398340
AL,57.509,1434398340
TRH-UN.TO,,1434398340
QQQ,54.555,1434398340
KMPR,61.166,1434398340
VMO,74.408,1434398340
OIA,,1434398340
MFV,,1434398340
KSM,,1434398340
BLE,,1434398340
MBUU,43.238,1434398340
CBDS,,1434398340
UGLD,,1434398340
NUO,,1434398340
XELB,,1434398340
RYI,48.384,1434398340
BIS,53.84,1434398340
MUC,40.684,1434398340
BNY,,1434398340
OFS,68.837,1434398340
ONEQ,,1434398340
EIO,,1434398340
NTX,,1434398340
VIIX,63.866,1434398340
GEQ,,1434398340
TVIZ,,1434398340
MIY,,1434398340
SQQQ,54.259,1434398340
NEV,,1434398340
USLV,57.3,1434398340
BTA,,1434398340
BBF,,1434398340
TKMR,46.409,1434398340
GYC,,1434398340
TVIX,52.463,1434398340
DTF,82.127,1434398340
K.TO,48.152,1434398340
NPF,,1434398340
DEAC,,1434398340
MQY,,1434398340
SGYPU,,1434398340
MQT,24.781,1434398340
BSD,,1434398340
NQM,,1434398340
VTWG,,1434398340
NTE.V,,1434398340
DIAX,,1434398340
BGX,,1434398340
PNTA,62.295,1434398340
NFD-A.V,,1434398340
UE,56.038,1434398340
RXD-U.TO,,1434398340
PCG-PH,,1434398340
JGH,57.79,1434398340
UTG,,1434398340
QQEW,34.1954,1434398340
FBS-PC.TO,,1434398340
WN-PA.TO,,1434398340
ERFB,,1434398340
PCD-UN.TO,,1434398340
W-PJ.TO,,1434398340
MVM.V,,1434398340
ETV-P.V,,1434398340
OAG.V,,1434398340
SGZ.V,,1434398340
ACWX,45.751,1434398340
GHR.V,,1434398340
DVR.V,,1434398340
MJMJ,39.0806,1434398340
LG.V,,1434398340
SRO.V,,1434398340
ZAD.V,,1434398340
SNV.V,,1434398340
PEU-B.TO,,1434398340
MCC,63.329,1434398340
PWF-PG.TO,,1434398340
SGA.V,,1434398340
KED,50.718,1434398340
TCRX,,1434398340
BANFP,,1434398340
GFN.V,,1434398340
GALTW,,1434398340
TNA.V,,1434398340
GRID,,1434398340
WFG.V,,1434398340
NQ.V,,1434398340
ZXM-D.TO,,1434398340
FSN.V,,1434398340
ABL.V,,1434398340
FONE,,1434398340
NEL-UN.V,,1434398340
JZR.V,,1434398340
ROBO,,1434398340
HLFN,,1434398340
AWGI,,1434398340
ADRA,,1434398340
XMF-A.TO,,1434398340
FIEG,43.347,1434398340
SMAK,,1434398340
ZTE.V,,1434398340
ADRU,,1434398340
RSA-P.V,,1434398340
TTF,,1434398340
MVC,,1434398340
BLJ,,1434398340
NPN,,1434398340
KIO,73.081,1434398340
EGF,53.1,1434398340
MMV,,1434398340
GGACU,,1434398340
ICB,,1434398340
KHI,81.986,1434398340
FMN,,1434398340
BSL,57.734,1434398340
NXN,,1434398340
CSI,73.788,1434398340
CARZ,,1434398340
NPV,,1434398340
BRK-A,49.996,1434398340
SCIO,,1434398340
FDI,48.445,1434398340
WCE.V,,1434398340
LAN.V,,1434398340
PHL-H.V,,1434398340
TM.V,,1434398340
TTG.V,,1434398340
XCX.V,,1434398340
ENCR,,1434398340
MFC-PA.TO,,1434398340
PTF.V,,1434398340
CRT-UN.TO,64.348,1434398340
VIK.V,,1434398340
WCB.V,,1434398340
EEME,,1434398340
MCVT,,1434398340
RTAS,,1434398340
RSV.V,,1434398340
SKG-UN.TO,,1434398340
SS.V,,1434398340
SAE.V,,1434398340
GOP.V,,1434398340
IFV,51.892,1434398340
WOW-P.V,,1434398340
THP.V,,1434398340
CLI.V,,1434398340
RUP.V,,1434398340
TWY.V,,1434398340
KLM.V,,1434398340
GPW.V,,1434398340
FMLP,,1434398340
VTWO,,1434398340
KNE.V,,1434398340
BHV,,1434398340
PSCD,,1434398340
TCI.V,,1434398340
EXD,,1434398340
KSBI,,1434398340
SNF.V,,1434398340
CDX.V,,1434398340
GGS.V,,1434398340
VONG,,1434398340
SCM,75.501,1434398340
CCC.V,,1434398340
GAE.V,,1434398340
XIA.V,,1434398340
NCO.V,,1434398340
JAX.V,,1434398340
MT.V,,1434398340
CBS.V,,1434398340
ASG,47.457,1434398340
XAG.V,,1434398340
IAF,,1434398340
WST.V,,1434398340
WGF.V,,1434398340
NNX.V,,1434398340
LL.V,,1434398340
CUO.V,,1434398340
RTG.TO,,1434398340
NLL.V,,1434398340
DXJS,44.87,1434398340
PRR.V,,1434398340
KMI.V,,1434398340
ARR.V,,1434398340
TYP.V,,1434398340
ASX.V,,1434398340
NRE.TO,,1434398340
BML.V,,1434398340
SGE.V,,1434398340
PSCH,,1434398340
CIZ,,1434398340
EDW.V,,1434398340
ECH.V,,1434398340
ESE.V,,1434398340
VUI.V,,1434398340
VZZ.V,,1434398340
WCX.V,,1434398340
BCO.V,,1434398340
GAR.V,,1434398340
HRC.V,,1434398340
ARI.V,,1434398340
CII,,1434398340
DAX,,1434398340
PHI.V,,1434398340
OCC.V,,1434398340
VLA.V,,1434398340
QQXT,,1434398340
NCR.V,,1434398340
BFS.V,,1434398340
GPL.V,,1434398340
TTS.V,,1434398340
PLTM,,1434398340
OBN.V,,1434398340
VV.V,,1434398340
NCBS,,1434398340
JTA,46.268,1434398340
MHI.V,,1434398340
YVI.V,,1434398340
VEF.TO,,1434398340
SLK.V,,1434398340
PCI.V,,1434398340
AOZ.V,,1434398340
BEN.V,,1434398340
NVY.V,,1434398340
NBR.V,,1434398340
QI.V,,1434398340
AGD,,1434398340
RII-B.V,,1434398340
YES-P.V,,1434398340
QGR.V,,1434398340
LIR.V,,1434398340
CWM.V,,1434398340
ROT.V,,1434398340
UGD.V,,1434398340
IPKW,,1434398340
LAQ.V,,1434398340
SLM.V,,1434398340
BAY.V,,1434398340
SPF.V,,1434398340
FRI.V,,1434398340
ACWI,52.038,1434398340
ZNR.V,,1434398340
NGN.V,,1434398340
KGF.V,,1434398340
EXC.V,,1434398340
APN.V,,1434398340
WML.V,,1434398340
VOL.V,,1434398340
TGD.V,,1434398340
RGI.V,,1434398340
FIGY,,1434398340
CRB.V,,1434398340
ULT.V,,1434398340
ELN.V,,1434398340
GRF,,1434398340
EEA,,1434398340
MDO.V,,1434398340
VAN.V,,1434398340
SEN.TO,,1434398340
TSN.V,,1434398340
PLY.V,,1434398340
CFO,,1434398340
CBG.V,,1434398340
VSYM,,1434398340
RYE.V,,1434398340
RGZ.V,,1434398340
ABG.V,,1434398340
GTC.V,,1434398340
DWS.V,,1434398340
GSH.V,,1434398340
RVA.V,,1434398340
LAD.V,,1434398340
ZAZ.TO,,1434398340
XKE,,1434398340
AXQ.V,,1434398340
LJ.V,,1434398340
KWEB,43.035,1434398340
IGD,57.749,1434398340
AVRN,,1434398340
ELY.V,,1434398340
BEX.V,,1434398340
AQ.V,,1434398340
BQE.TO,,1434398340
NNA.V,,1434398340
OCN.V,,1434398340
CAPE,,1434398340
TUF.V,,1434398340
MEN.V,,1434398340
MRU.TO,52.253,1434398340
CVN.V,,1434398340
CEC.V,,1434398340
CSL.V,,1434398340
CBE.V,,1434398340
FDUS,,1434398340
JMLP,59.258,1434398340
NRT.V,,1434398340
RDU.V,,1434398340
SRI.V,,1434398340
TOE.V,,1434398340
HEI.V,,1434398340
AE-A.V,,1434398340
AAN.V,,1434398340
AHS.V,,1434398340
SMO.V,,1434398340
AKM.V,,1434398340
GNF.V,,1434398340
QCLN,,1434398340
SVG.V,,1434398340
QIA.V,,1434398340
GKL.V,,1434398340
NR.V,,1434398340
NVT.V,,1434398340
KR.V,,1434398340
PLR.V,,1434398340
ROC.V,,1434398340
KIT.V,,1434398340
KRR.V,,1434398340
FWK.V,,1434398340
JGV,,1434398340
BLR.V,,1434398340
ASPU,,1434398340
NVI.V,,1434398340
QIC-U.V,,1434398340
IDE,,1434398340
ARH.V,,1434398340
DXGE,,1434398340
NNP.V,,1434398340
KTP,,1434398340
AKH.V,,1434398340
ADZ.V,,1434398340
DXPS,,1434398340
ON.V,,1434398340
SQD.V,,1434398340
CCU.V,,1434398340
CCI,47.535,1434398340
